ctgA	90991943	158042	90.76	238	11	11	45001	45233	129609	129378	3e-78	307.0
ctgA	90991943	158042	100.00	36	0	0	44971	45006	129669	129634	6e-06	67.6
ctgA	90991938	133669	90.76	238	11	11	45001	45233	129633	129864	3e-78	307.0
ctgA	90991938	133669	100.00	36	0	0	44971	45006	129573	129608	6e-06	67.6
ctgA	90991933	141550	90.76	238	11	11	45001	45233	124474	124243	3e-78	307.0
ctgA	90991933	141550	100.00	36	0	0	44971	45006	124534	124499	6e-06	67.6
ctgA	90991931	181882	90.76	238	11	11	45001	45233	129622	129853	3e-78	307.0
ctgA	90991931	181882	100.00	36	0	0	44971	45006	129562	129597	6e-06	67.6
ctgA	90991927	55116	90.76	238	11	11	45001	45233	52917	53148	3e-78	307.0
ctgA	90991927	55116	100.00	36	0	0	44971	45006	52857	52892	6e-06	67.6
ctgA	90991926	176742	90.76	238	11	11	45001	45233	160254	160485	3e-78	307.0
ctgA	90991926	176742	100.00	36	0	0	44971	45006	160194	160229	6e-06	67.6
ctgA	90991925	164190	90.76	238	11	11	45001	45233	163447	163678	3e-78	307.0
ctgA	90991925	164190	100.00	36	0	0	44971	45006	163387	163422	6e-06	67.6
ctgA	90991918	164352	90.76	238	11	11	45001	45233	148985	148754	3e-78	307.0
ctgA	90991918	164352	100.00	36	0	0	44971	45006	149045	149010	6e-06	67.6
ctgA	90991904	128537	90.76	238	11	11	45001	45233	118144	118375	3e-78	307.0
ctgA	90991904	128537	100.00	36	0	0	44971	45006	118084	118119	6e-06	67.6
ctgA	90991901	159389	90.76	238	11	11	45001	45233	135710	135479	3e-78	307.0
ctgA	90991901	159389	100.00	36	0	0	44971	45006	135770	135735	6e-06	67.6
ctgA	90991891	151749	90.76	238	11	11	45001	45233	146866	147097	3e-78	307.0
ctgA	90991891	151749	100.00	36	0	0	44971	45006	146806	146841	6e-06	67.6
ctgA	90991890	48074	90.76	238	11	11	45001	45233	47436	47667	3e-78	307.0
ctgA	90991878	158596	90.76	238	11	11	45001	45233	150836	151067	3e-78	307.0
ctgA	90991874	185492	90.76	238	11	11	45001	45233	176806	177037	3e-78	307.0
ctgA	90991874	185492	100.00	36	0	0	44971	45006	176746	176781	6e-06	67.6
ctgA	90991849	158305	90.76	238	11	11	45001	45233	154962	155193	3e-78	307.0
ctgA	90991849	158305	100.00	36	0	0	44971	45006	154902	154937	6e-06	67.6
ctgA	90991840	149078	90.76	238	11	11	45001	45233	147124	147355	3e-78	307.0
ctgA	90991840	149078	100.00	36	0	0	44971	45006	147064	147099	6e-06	67.6
ctgA	90991827	219046	90.76	238	11	11	45001	45233	181333	181564	3e-78	307.0
ctgA	90991827	219046	100.00	36	0	0	44971	45006	181273	181308	6e-06	67.6
ctgA	90991822	143951	90.76	238	11	11	45001	45233	142288	142519	3e-78	307.0
ctgA	90991822	143951	100.00	36	0	0	44971	45006	142228	142263	6e-06	67.6
ctgA	90991821	57749	90.76	238	11	11	45001	45233	55353	55584	3e-78	307.0
ctgA	90991821	57749	100.00	36	0	0	44971	45006	55293	55328	6e-06	67.6
ctgA	90991799	105220	90.76	238	11	11	45001	45233	104479	104710	3e-78	307.0
ctgA	90991799	105220	100.00	36	0	0	44971	45006	104419	104454	6e-06	67.6
ctgA	90991795	114477	90.76	238	11	11	45001	45233	111089	111320	3e-78	307.0
ctgA	90991791	62240	90.76	238	11	11	45001	45233	61417	61648	3e-78	307.0
ctgA	90991791	62240	100.00	36	0	0	44971	45006	61357	61392	6e-06	67.6
ctgA	90991787	67769	90.76	238	11	11	45001	45233	66986	67217	3e-78	307.0
ctgA	90991787	67769	100.00	36	0	0	44971	45006	66926	66961	6e-06	67.6
ctgA	90991783	119705	90.76	238	11	11	45001	45233	118185	118416	3e-78	307.0
ctgA	90991783	119705	100.00	36	0	0	44971	45006	118125	118160	6e-06	67.6
ctgA	90991763	65034	90.76	238	11	11	45001	45233	64293	64524	3e-78	307.0
ctgA	90991763	65034	100.00	36	0	0	44971	45006	64233	64268	6e-06	67.6
ctgA	90991743	178272	90.76	238	11	11	45001	45233	177511	177742	3e-78	307.0
ctgA	90991743	178272	100.00	36	0	0	44971	45006	177451	177486	6e-06	67.6
ctgA	90991740	138147	90.76	238	11	11	45001	45233	136491	136722	3e-78	307.0
ctgA	90991740	138147	100.00	36	0	0	44971	45006	136431	136466	6e-06	67.6
ctgA	90991723	171706	90.76	238	11	11	45001	45233	161351	161120	3e-78	307.0
ctgA	90991723	171706	100.00	36	0	0	44971	45006	161411	161376	6e-06	67.6
ctgA	91625662	101814	90.34	238	11	12	45001	45233	75830	75600	1e-76	302.0
ctgA	91625662	101814	100.00	36	0	0	44971	45006	75890	75855	6e-06	67.6
ctgA	90992088	163113	90.27	226	11	11	45014	45233	137524	137744	1e-71	285.0
ctgA	90992049	38708	90.27	226	11	11	45014	45233	15597	15817	1e-71	285.0
ctgA	90992006	163491	90.27	226	11	11	45014	45233	150482	150702	1e-71	285.0
ctgA	90991892	133276	90.27	226	11	11	45014	45233	126982	127202	1e-71	285.0
ctgA	23505572	63062	92.20	205	8	8	44983	45183	12500	12700	5e-71	283.0
ctgA	23505572	63062	97.22	72	2	0	44983	45054	28865	28936	1e-22	122.0
ctgA	21886955	67045	92.20	205	8	8	44983	45183	20680	20880	5e-71	283.0
ctgA	17149475	53949	92.20	205	8	8	44983	45183	23473	23673	5e-71	283.0
ctgA	27502511	94546	92.20	205	8	8	44983	45183	45283	45483	5e-71	283.0
ctgA	14141772	68483	92.20	205	8	8	44983	45183	57533	57333	5e-71	283.0
ctgA	13431031	40396	92.20	205	8	8	44983	45183	39655	39455	5e-71	283.0
ctgA	12583829	72806	92.20	205	8	8	44983	45183	26412	26612	5e-71	283.0
ctgA	11120860	71074	92.20	205	8	8	44983	45183	25602	25802	5e-71	283.0
ctgA	11120860	71074	91.71	205	9	8	44983	45183	10644	10444	2e-69	278.0
ctgA	10881089	73106	92.20	205	8	8	44983	45183	67435	67635	5e-71	283.0
ctgA	10864213	70384	92.20	205	8	8	44983	45183	29994	29794	5e-71	283.0
ctgA	15208263	75439	92.20	205	8	8	44983	45183	74484	74284	5e-71	283.0
ctgA	23343806	57125	91.08	213	9	10	45001	45208	25264	25471	2e-70	281.0
ctgA	23343806	57125	100.00	36	0	0	44971	45006	25204	25239	6e-06	67.6
ctgA	13273396	68272	91.75	206	9	8	44983	45183	13765	13563	7e-70	279.0
ctgA	13273396	68272	93.10	87	4	2	44983	45067	35456	35370	3e-24	128.0
ctgA	9123828	84648	90.70	215	10	10	45008	45216	66019	66229	2e-69	278.0
ctgA	21591942	66227	90.61	213	10	10	45001	45208	5497	5704	9e-69	276.0
ctgA	21591942	66227	100.00	36	0	0	44971	45006	5437	5472	6e-06	67.6
ctgA	604723476	61529	90.61	213	10	10	45001	45208	49491	49698	3e-68	274.0
ctgA	604723476	61529	100.00	38	0	0	44971	45008	1226	1263	4e-07	71.3
ctgA	604723475	137771	90.61	213	10	10	45001	45208	70921	70714	3e-68	274.0
ctgA	604723475	137771	100.00	36	0	0	44971	45006	105419	105454	6e-06	67.6
ctgA	604723474	176045	90.61	213	10	10	45001	45208	125307	125100	3e-68	274.0
ctgA	604723474	176045	100.00	35	0	0	44971	45005	48744	48710	2e-05	65.8
ctgA	604723473	159835	90.61	213	10	10	45001	45208	6490	6283	3e-68	274.0
ctgA	604723473	159835	100.00	36	0	0	44971	45006	158595	158560	6e-06	67.6
ctgA	604723472	155604	90.61	213	10	10	45001	45208	4016	4223	3e-68	274.0
ctgA	604723472	155604	100.00	35	0	0	44971	45005	11247	11281	2e-05	65.8
ctgA	604723471	154704	90.61	213	10	10	45001	45208	26844	27051	3e-68	274.0
ctgA	604723471	154704	100.00	37	0	0	44971	45007	74261	74297	2e-06	69.4
ctgA	604723470	108575	90.61	213	10	10	45001	45208	46863	47070	3e-68	274.0
ctgA	604723470	108575	100.00	35	0	0	44971	45005	54051	54085	2e-05	65.8
ctgA	604723469	164737	90.61	213	10	10	45001	45208	11569	11776	3e-68	274.0
ctgA	604723469	164737	100.00	35	0	0	44971	45005	18757	18791	2e-05	65.8
ctgA	604723468	156945	90.61	213	10	10	45001	45208	73125	72918	3e-68	274.0
ctgA	604723468	156945	100.00	35	0	0	44971	45005	65937	65903	2e-05	65.8
ctgA	604723466	180223	90.61	213	10	10	45001	45208	17666	17873	3e-68	274.0
ctgA	604723466	180223	100.00	35	0	0	44971	45005	173786	173752	2e-05	65.8
ctgA	604723465	175335	90.61	213	10	10	45001	45208	56896	56689	3e-68	274.0
ctgA	604723465	175335	100.00	36	0	0	44971	45006	49751	49716	6e-06	67.6
ctgA	604723464	187487	90.61	213	10	10	45001	45208	89205	88998	3e-68	274.0
ctgA	604723464	187487	100.00	36	0	0	44971	45006	29176	29141	6e-06	67.6
ctgA	604723463	171434	90.61	213	10	10	45001	45208	17897	18104	3e-68	274.0
ctgA	604723463	171434	100.00	37	0	0	44971	45007	25085	25121	2e-06	69.4
ctgA	604723462	226670	90.61	213	10	10	45001	45208	128387	128594	3e-68	274.0
ctgA	604723462	226670	100.00	36	0	0	44971	45006	1286	1321	6e-06	67.6
ctgA	604723461	133877	90.61	213	10	10	45001	45208	124277	124484	3e-68	274.0
ctgA	604723461	133877	100.00	36	0	0	44971	45006	87021	87056	6e-06	67.6
ctgA	604723460	179513	90.61	213	10	10	45001	45208	39832	39625	3e-68	274.0
ctgA	604723460	179513	90.61	213	10	10	45001	45208	66588	66795	3e-68	274.0
ctgA	604723460	179513	100.00	35	0	0	44971	45005	32515	32481	2e-05	65.8
ctgA	604723459	160789	90.61	213	10	10	45001	45208	78187	77980	3e-68	274.0
ctgA	604723459	160789	100.00	36	0	0	44971	45006	70999	70964	6e-06	67.6
ctgA	604723458	196437	90.61	213	10	10	45001	45208	154473	154680	3e-68	274.0
ctgA	604723458	196437	100.00	37	0	0	44971	45007	27979	27943	2e-06	69.4
ctgA	604723458	196437	100.00	35	0	0	44971	45005	161917	161951	2e-05	65.8
ctgA	604723457	168761	90.61	213	10	10	45001	45208	34978	35185	3e-68	274.0
ctgA	604723457	168761	100.00	35	0	0	44971	45005	42123	42157	2e-05	65.8
ctgA	604723456	171273	90.61	213	10	10	45001	45208	15780	15573	3e-68	274.0
ctgA	604723456	171273	100.00	35	0	0	44971	45005	8549	8515	2e-05	65.8
ctgA	604723455	131996	90.61	213	10	10	45001	45208	116181	115974	3e-68	274.0
ctgA	604723455	131996	100.00	35	0	0	44971	45005	108950	108916	2e-05	65.8
ctgA	604723454	23320	90.61	213	10	10	45001	45208	7180	6973	3e-68	274.0
ctgA	604723454	23320	100.00	35	0	0	44971	45005	35	1	2e-05	65.8
ctgA	604723453	200716	90.61	213	10	10	45001	45208	34864	34657	3e-68	274.0
ctgA	604723453	200716	100.00	35	0	0	44971	45005	27633	27599	2e-05	65.8
ctgA	604723452	300078	90.61	213	10	10	45001	45208	105499	105292	3e-68	274.0
ctgA	604723452	300078	90.61	213	10	10	45001	45208	213498	213705	3e-68	274.0
ctgA	604723452	300078	100.00	36	0	0	44971	45006	133730	133765	6e-06	67.6
ctgA	604723452	300078	100.00	35	0	0	44971	45005	98050	98016	2e-05	65.8
ctgA	604723451	113377	90.61	213	10	10	45001	45208	51429	51636	3e-68	274.0
ctgA	604723451	113377	100.00	36	0	0	44971	45006	1286	1321	6e-06	67.6
ctgA	604723450	176567	90.61	213	10	10	45001	45208	80020	79813	3e-68	274.0
ctgA	604723450	176567	100.00	35	0	0	44971	45005	72832	72798	2e-05	65.8
ctgA	604723449	143438	90.61	213	10	10	45001	45208	7720	7513	3e-68	274.0
ctgA	604723449	143438	100.00	37	0	0	44971	45007	489	453	2e-06	69.4
ctgA	604723448	126574	90.61	213	10	10	45001	45208	103233	103026	3e-68	274.0
ctgA	604723448	126574	100.00	37	0	0	44971	45007	53065	53029	2e-06	69.4
ctgA	604723447	150085	90.61	213	10	10	45001	45208	7436	7229	3e-68	274.0
ctgA	604723447	150085	100.00	35	0	0	44971	45005	248	214	2e-05	65.8
ctgA	604723446	150467	90.61	213	10	10	45001	45208	67211	67418	3e-68	274.0
ctgA	604723446	150467	100.00	36	0	0	44971	45006	89029	88994	6e-06	67.6
ctgA	604723445	165071	90.61	213	10	10	45001	45208	29922	30129	3e-68	274.0
ctgA	604723445	165071	100.00	35	0	0	44971	45005	37110	37144	2e-05	65.8
ctgA	604723444	167286	90.61	213	10	10	45001	45208	96192	96399	3e-68	274.0
ctgA	604723444	167286	100.00	37	0	0	44971	45007	103509	103545	2e-06	69.4
ctgA	604723443	144550	90.61	213	10	10	45001	45208	11692	11899	3e-68	274.0
ctgA	604723443	144550	100.00	35	0	0	44971	45005	18837	18871	2e-05	65.8
ctgA	604723442	124192	90.61	213	10	10	45001	45208	53580	53787	3e-68	274.0
ctgA	604723442	124192	100.00	35	0	0	44971	45005	1286	1320	2e-05	65.8
ctgA	604723441	208760	90.61	213	10	10	45001	45208	2562	2769	3e-68	274.0
ctgA	604723441	208760	100.00	35	0	0	44971	45005	9707	9741	2e-05	65.8
ctgA	604723441	208760	100.00	35	0	0	44971	45005	134737	134771	2e-05	65.8
ctgA	604723440	186817	90.61	213	10	10	45001	45208	104293	104086	3e-68	274.0
ctgA	604723440	186817	100.00	35	0	0	44971	45005	84560	84526	2e-05	65.8
ctgA	604723440	186817	100.00	35	0	0	44971	45005	96976	96942	2e-05	65.8
ctgA	604723439	216702	90.61	213	10	10	45001	45208	71452	71245	3e-68	274.0
ctgA	604723439	216702	100.00	35	0	0	44971	45005	64307	64273	2e-05	65.8
ctgA	604723438	154603	90.61	213	10	10	45001	45208	132400	132193	3e-68	274.0
ctgA	604723438	154603	100.00	35	0	0	44971	45005	80197	80163	2e-05	65.8
ctgA	604723438	154603	100.00	35	0	0	44971	45005	132729	132695	2e-05	65.8
ctgA	604723437	170592	90.61	213	10	10	45001	45208	6068	5861	3e-68	274.0
ctgA	604723437	170592	100.00	35	0	0	44971	45005	148584	148550	2e-05	65.8
ctgA	604723436	192110	90.61	213	10	10	45001	45208	164645	164438	3e-68	274.0
ctgA	604723436	192110	100.00	35	0	0	44971	45005	157328	157294	2e-05	65.8
ctgA	604723435	92552	90.61	213	10	10	45001	45208	86447	86240	3e-68	274.0
ctgA	604723435	92552	100.00	36	0	0	44971	45006	78994	78959	6e-06	67.6
ctgA	604723434	152875	90.61	213	10	10	45001	45208	20004	19797	3e-68	274.0
ctgA	604723434	152875	100.00	35	0	0	44971	45005	12773	12739	2e-05	65.8
ctgA	604723433	131488	90.61	213	10	10	45001	45208	76488	76695	3e-68	274.0
ctgA	604723433	131488	100.00	35	0	0	44971	45005	124110	124076	2e-05	65.8
ctgA	604723432	169045	90.61	213	10	10	45001	45208	30525	30732	3e-68	274.0
ctgA	604723432	169045	100.00	36	0	0	44971	45006	37713	37748	6e-06	67.6
ctgA	604723431	144045	90.61	213	10	10	45001	45208	6068	5861	3e-68	274.0
ctgA	604723431	144045	100.00	35	0	0	44971	45005	58009	58043	2e-05	65.8
ctgA	604723430	156789	90.61	213	10	10	45001	45208	90687	90480	3e-68	274.0
ctgA	604723430	156789	100.00	35	0	0	44971	45005	83499	83465	2e-05	65.8
ctgA	604723429	143667	90.61	213	10	10	45001	45208	88520	88727	3e-68	274.0
ctgA	604723429	143667	100.00	35	0	0	44971	45005	65413	65379	2e-05	65.8
ctgA	604723428	129536	90.61	213	10	10	45001	45208	69349	69556	3e-68	274.0
ctgA	604723428	129536	100.00	35	0	0	44971	45005	76580	76614	2e-05	65.8
ctgA	604723427	149564	90.61	213	10	10	45001	45208	37963	37756	3e-68	274.0
ctgA	604723427	149564	100.00	35	0	0	44971	45005	80544	80510	2e-05	65.8
ctgA	604723426	122763	90.61	213	10	10	45001	45208	41083	40876	3e-68	274.0
ctgA	604723426	122763	90.61	213	10	10	45001	45208	74794	75001	3e-68	274.0
ctgA	604723426	122763	100.00	36	0	0	44971	45006	33852	33817	6e-06	67.6
ctgA	604723425	155854	90.61	213	10	10	45001	45208	48896	49103	3e-68	274.0
ctgA	604723425	155854	100.00	35	0	0	44971	45005	56170	56204	2e-05	65.8
ctgA	604723424	152820	90.61	213	10	10	45001	45208	126816	126609	3e-68	274.0
ctgA	604723424	152820	100.00	35	0	0	44971	45005	103102	103068	2e-05	65.8
ctgA	604723423	172149	90.61	213	10	10	45001	45208	12011	11804	3e-68	274.0
ctgA	604723423	172149	100.00	35	0	0	44971	45005	4780	4746	2e-05	65.8
ctgA	604723422	140083	90.61	213	10	10	45001	45208	50400	50607	3e-68	274.0
ctgA	604723422	140083	100.00	37	0	0	44971	45007	132231	132195	2e-06	69.4
ctgA	604723421	133014	90.61	213	10	10	45001	45208	43063	43270	3e-68	274.0
ctgA	604723421	133014	100.00	35	0	0	44971	45005	93496	93462	2e-05	65.8
ctgA	604723420	217905	90.61	213	10	10	45001	45208	129289	129082	3e-68	274.0
ctgA	604723420	217905	90.61	213	10	10	45001	45208	163122	162915	3e-68	274.0
ctgA	604723420	217905	100.00	35	0	0	44971	45005	142103	142137	2e-05	65.8
ctgA	604723420	217905	100.00	35	0	0	44971	45005	200318	200284	2e-05	65.8
ctgA	604723419	164562	90.61	213	10	10	45001	45208	10729	10936	3e-68	274.0
ctgA	604723419	164562	100.00	35	0	0	44971	45005	17874	17908	2e-05	65.8
ctgA	604723417	34098	90.61	213	10	10	45001	45208	8346	8553	3e-68	274.0
ctgA	604723417	34098	100.00	36	0	0	44971	45006	15749	15784	6e-06	67.6
ctgA	604723416	155555	90.61	213	10	10	45001	45208	96332	96539	3e-68	274.0
ctgA	604723415	113974	90.61	213	10	10	45001	45208	52458	52251	3e-68	274.0
ctgA	604723415	113974	100.00	36	0	0	44971	45006	45270	45235	6e-06	67.6
ctgA	604723414	142332	90.61	213	10	10	45001	45208	76969	76762	3e-68	274.0
ctgA	604723414	142332	100.00	36	0	0	44971	45006	69738	69703	6e-06	67.6
ctgA	604723413	171977	90.61	213	10	10	45001	45208	108468	108261	3e-68	274.0
ctgA	604723413	171977	100.00	38	0	0	44971	45008	101280	101243	4e-07	71.3
ctgA	604723412	155810	90.61	213	10	10	45001	45208	6039	5832	3e-68	274.0
ctgA	604723412	155810	100.00	35	0	0	44971	45005	50609	50643	2e-05	65.8
ctgA	604723411	109235	90.61	213	10	10	45001	45208	6068	5861	3e-68	274.0
ctgA	604723411	109235	100.00	35	0	0	44971	45005	22486	22452	2e-05	65.8
ctgA	604723410	179418	90.61	213	10	10	45001	45208	16215	16008	3e-68	274.0
ctgA	604723410	179418	100.00	35	0	0	44971	45005	9070	9036	2e-05	65.8
ctgA	604723409	176334	90.61	213	10	10	45001	45208	140605	140812	3e-68	274.0
ctgA	604723409	176334	100.00	35	0	0	44971	45005	124664	124630	2e-05	65.8
ctgA	604723408	147487	90.61	213	10	10	45001	45208	125266	125473	3e-68	274.0
ctgA	604723408	147487	100.00	35	0	0	44971	45005	1286	1320	2e-05	65.8
ctgA	604723407	159644	90.61	213	10	10	45001	45208	140120	139913	3e-68	274.0
ctgA	604723407	159644	100.00	36	0	0	44971	45006	132889	132854	6e-06	67.6
ctgA	604723406	158544	90.61	213	10	10	45001	45208	43005	43212	3e-68	274.0
ctgA	604723406	158544	100.00	35	0	0	44971	45005	107570	107536	2e-05	65.8
ctgA	604723404	33593	90.61	213	10	10	45001	45208	30596	30389	3e-68	274.0
ctgA	604723404	33593	100.00	33	0	0	44971	45003	23193	23161	3e-04	62.1
ctgA	604723403	199955	90.61	213	10	10	45001	45208	91312	91105	3e-68	274.0
ctgA	604723403	199955	100.00	35	0	0	44971	45005	172306	172272	2e-05	65.8
ctgA	604723402	144245	90.61	213	10	10	45001	45208	19047	19254	3e-68	274.0
ctgA	604723402	144245	100.00	35	0	0	44971	45005	26235	26269	2e-05	65.8
ctgA	604723401	163945	90.61	213	10	10	45001	45208	114294	114087	3e-68	274.0
ctgA	604723401	163945	100.00	37	0	0	44971	45007	107063	107027	2e-06	69.4
ctgA	604723400	217407	90.61	213	10	10	45001	45208	150257	150050	3e-68	274.0
ctgA	604723400	217407	100.00	35	0	0	44971	45005	143026	142992	2e-05	65.8
ctgA	604723399	165835	90.61	213	10	10	45001	45208	36084	35877	3e-68	274.0
ctgA	604723399	165835	100.00	36	0	0	44971	45006	28767	28732	6e-06	67.6
ctgA	604723398	177600	90.61	213	10	10	45001	45208	104763	104556	3e-68	274.0
ctgA	604723398	177600	95.45	44	1	1	44971	45013	97575	97532	2e-06	69.4
ctgA	604723397	166469	90.61	213	10	10	45001	45208	110852	110645	3e-68	274.0
ctgA	604723397	166469	100.00	35	0	0	44971	45005	103535	103501	2e-05	65.8
ctgA	604723396	131602	90.61	213	10	10	45001	45208	59889	59682	3e-68	274.0
ctgA	604723396	131602	100.00	35	0	0	44971	45005	52658	52624	2e-05	65.8
ctgA	604723395	148184	90.61	213	10	10	45001	45208	28024	28231	3e-68	274.0
ctgA	604723395	148184	100.00	35	0	0	44971	45005	35212	35246	2e-05	65.8
ctgA	604723394	155594	90.61	213	10	10	45001	45208	82210	82003	3e-68	274.0
ctgA	604723394	155594	90.61	213	10	10	45001	45208	111576	111783	3e-68	274.0
ctgA	604723394	155594	100.00	35	0	0	44971	45005	75022	74988	2e-05	65.8
ctgA	604723393	94501	90.61	213	10	10	45001	45208	38388	38595	3e-68	274.0
ctgA	604723393	94501	100.00	35	0	0	44971	45005	75533	75499	2e-05	65.8
ctgA	604723392	64893	90.61	213	10	10	45001	45208	26843	27050	3e-68	274.0
ctgA	604723392	64893	100.00	35	0	0	44971	45005	34246	34280	2e-05	65.8
ctgA	604723391	153284	90.61	213	10	10	45001	45208	68852	68645	3e-68	274.0
ctgA	604723391	153284	100.00	35	0	0	44971	45005	61621	61587	2e-05	65.8
ctgA	604723390	156777	90.61	213	10	10	45001	45208	64540	64747	3e-68	274.0
ctgA	604723390	156777	100.00	35	0	0	44971	45005	1227	1261	2e-05	65.8
ctgA	604723389	147206	90.61	213	10	10	45001	45208	14203	14410	3e-68	274.0
ctgA	604723389	147206	100.00	36	0	0	44971	45006	21434	21469	6e-06	67.6
ctgA	604723388	133133	90.61	213	10	10	45001	45208	38726	38519	3e-68	274.0
ctgA	604723388	133133	100.00	35	0	0	44971	45005	31538	31504	2e-05	65.8
ctgA	604723387	157351	90.61	213	10	10	45001	45208	85300	85093	3e-68	274.0
ctgA	604723387	157351	100.00	37	0	0	44971	45007	39114	39078	2e-06	69.4
ctgA	604723386	124804	90.61	213	10	10	45001	45208	90621	90828	3e-68	274.0
ctgA	604723385	131047	90.61	213	10	10	45001	45208	6064	5857	3e-68	274.0
ctgA	604723385	131047	100.00	35	0	0	44971	45005	61787	61753	2e-05	65.8
ctgA	604723384	143890	90.61	213	10	10	45001	45208	99530	99323	3e-68	274.0
